#ADEXCHANGE
westseven.media, f41671d31768, DIRECT, cbf665107bc614c7
westseven.media, 4a45c70ac97d, DIRECT, cbf665107bc614c7
westseven.media, 47093c1c90b9, DIRECT, cbf665107bc614c7
westseven.media, f913fa76d701, DIRECT, cbf665107bc614c7
westseven.media, 92ad02b6a3db, DIRECT, cbf665107bc614c7
westseven.media, b06ae31cef98, DIRECT, cbf665107bc614c7
appnexus.com, 3153, RESELLER, f5ab79cb980f11d1
33across.com, 0010b00002Ecz1AAAR, DIRECT, bbea06d9c4d2853c
rubiconproject.com, 16414, RESELLER, 0bfd66d529a55807
rubiconproject.com, 21434, RESELLER, 0bfd66d529a55807
pubmatic.com, 156423, RESELLER, 5d62403b186f2ace
pubmatic.com, 158136, RESELLER, 5d62403b186f2ace
pubmatic.com, 158569, RESELLER, 5d62403b186f2ace
appnexus.com, 10239, RESELLER, f5ab79cb980f11d1
appnexus.com, 1001, RESELLER, f5ab79cb980f11d1
appnexus.com, 3135, RESELLER, f5ab79cb980f11d1
openx.com, 537120563, RESELLER, 6a698e2ec38604c6
openx.com, 539392223, RESELLER, 6a698e2ec38604c6
openx.com, 540995201, RESELLER, 6a698e2ec38604c6
aol.com, 47594, RESELLER, e1a5b5b6e3255540
adtech.com, 12094, RESELLER
adtech.com, 9993, RESELLER
advangelists.com, 8d3bba7425e7c98c50f52ca1b52d3735, RESELLER, 60d26397ec060f98
google.com, pub-9557089510405422, RESELLER, f08c47fec0942fa0
sonobi.com, a416546bb7, RESELLER, d1a215d9eb5aee9e
indexexchange.com, 190966, RESELLER, 50b1c356f2c5c8fc
rubiconproject.com, 21642, RESELLER, 0bfd66d529a55807
google.com, pub-7188109311604434, RESELLER, f08c47fec0942fa0
aps.amazon.com,180c695b-0d84-4c6e-a870-01b9e94425cf,DIRECT
pubmatic.com,157150,RESELLER,5d62403b186f2ace
openx.com,540191398,RESELLER,6a698e2ec38604c6
rubiconproject.com,18020,RESELLER,0bfd66d529a55807
appnexus.com,1908,RESELLER,f5ab79cb980f11d1
adtech.com,12068,RESELLER,e1a5b5b6e3255540
ad-generation.jp,12474,RESELLER
districtm.io,100962,RESELLER,3fd707be9c4527c3
rhythmone.com,1654642120,RESELLER,a670c89d4a324e47
amxrtb.com, 105199344, DIRECT
indexexchange.com, 191503, RESELLER
appnexus.com, 11786, RESELLER
appnexus.com, 9393, RESELLER #Video #Display
appnexus.com, 11924, RESELLER, f5ab79cb980f11d1
smartadserver.com, 3056, RESELLER
Appnexus.com, 1356, RESELLER, f5ab79cb980f11d1
lijit.com, 260380, RESELLER, fafdf38b16bf6b2b
sovrn.com, 260380, RESELLER, fafdf38b16bf6b2b
openx.com, 538959099, RESELLER, 6a698e2ec38604c6
pubmatic.com, 137711, RESELLER, 5d62403b186f2ace
rubiconproject.com, 17960, RESELLER, 0bfd66d529a55807
appnexus.com, 7113, RESELLER, f5ab79cb980f11d1
cedato.com, 501446106, RESELLER, 609e732d22edadf4
pubmatic.com, 156534, RESELLER, 5d62403b186f2ace
contextweb.com, 561578, RESELLER, 89ff185a4c4e857c
advertising.com, 24564, RESELLER
rubiconproject.com, 16568, RESELLER, 0bfd66d529a55807
tremorhub.com, 0cc6w-h2tvh, RESELLER, 1a4e959a1b50034a
improvedigital.com, 1225, RESELLER
spotxchange.com, 252370, RESELLER, 7842df1d2fe2db34
spotx.tv, 252370, RESELLER, 7842df1d2fe2db34
appnexus.com, 9988, RESELLER, f5ab79cb980f11d1
spotxchange.com, 253293, RESELLER, 7842df1d2fe2db34
improvedigital.com, 1256, RESELLER
contextweb.com, 560267, RESELLER, 89ff185a4c4e857c
telaria.com, 0cc6w-h2tvh, RESELLER, 1a4e959a1b50034a
connatix.com, 513897526824659, DIRECT, 2af98acdee0e81ed
tremorhub.com, cd009, RESELLER, 1a4e959a1b50034a
telaria.com, cd009, RESELLER, 1a4e959a1b50034a
spotxchange.com, 136839, RESELLER, 7842df1d2fe2db34
spotx.tv, 136839, RESELLER, 7842df1d2fe2db34
openx.com, 539496816, RESELLER, 6a698e2ec38604c6
rubiconproject.com, 19564, RESELLER, 0bfd66d529a55807
google.com, pub-1929615694373103, RESELLER, f08c47fec0942fa0
Appnexus.com, 9733, RESELLER
contextweb.com, 561340, RESELLER, 89ff185a4c4e857c
indexexchange.com, 190549, RESELLER
freewheel.tv, 1064705, RESELLER
lkqd.net, 593, RESELLER, 59c49fa9598a0117
admanmedia.com, 627, RESELLER
pubmatic.com, 156592, RESELLER, 5d62403b186f2ace
consumable.com, 2000998, DIRECT
adtech.com, 10947, DIRECT, e1a5b5b6e3255540
appnexus.com, 1356, RESELLER, f5ab79cb980f11d1
appnexus.com, 7556, DIRECT, f5ab79cb980f11d1
emxdgt.com, 20, DIRECT, 1e1d41537f7cad7f
google.com, pub-6694481294649483, DIRECT, f08c47fec0942fa0
indexexchange.com, 184914, DIRECT, 50b1c356f2c5c8fc
indexexchange.com, 186248, DIRECT, 50b1c356f2c5c8fc
lijit.com, 248396, DIRECT, fafdf38b16bf6b2b
openx.com, 537150004, DIRECT, 6a698e2ec38604c6
pubmatic.com, 156319, DIRECT, 5d62403b186f2ace
sonobi.com, e55fb5d7c2, DIRECT, d1a215d9eb5aee9e
sovrn.com, 248396, DIRECT, fafdf38b16bf6b2b
tremorhub.com, vtrdn-wjdav, DIRECT, 1a4e959a1b50034a
google.com, pub-5995202563537249, RESELLER, f08c47fec0942fa0
gumgum.com, 11645, RESELLER, ffdef49475d318a9
pubmatic.com, 156212, RESELLER, 5d62403b186f2ace
rubiconproject.com, 17632, DIRECT, 0bfd66d529a55807
rhythmone.com, 1059622079, RESELLER, a670c89d4a324e47
contextweb.com, 560606, RESELLER, 89ff185a4c4e857c
openx.com, 539699341, DIRECT, 6a698e2ec38604c6
rubiconproject.com, 18890, DIRECT, 0bfd66d529a55807
pubmatic.com, 157367, DIRECT, 5d62403b186f2ace
indexexchange.com, 187454, DIRECT, 50b1c356f2c5c8fc
appnexus.com, 1360, RESELLER, f5ab79cb980f11d1
openx.com, 539924617, RESELLER, 6a698e2ec38604c6
pubmatic.com, 156700, RESELLER, 5d62403b186f2ace
sonobi.com, 6e5cfb5420, DIRECT, d1a215d9eb5aee9e
advertising.com, 28409, DIRECT, e1a5b5b6e3255540
spotxchange.com, 270977, DIRECT, 7842df1d2fe2db34
spotx.tv, 270977, DIRECT, 7842df1d2fe2db34
telaria.com, vtrdn-wjdav, DIRECT, 1a4e959a1b50034a
lijit.com, 248396-eb, DIRECT, fafdf38b16bf6b2b
consumable.com, 2000998, DIRECT, aefcd3d2f45b5070
advertising.com, 28509, DIRECT, e1a5b5b6e3255540
yahoo.com, 55104, DIRECT, e1a5b5b6e3255540
pubmatic.com, 159117, DIRECT, 5d62403b186f2ace
conversantmedia.com, 40790, RESELLER, 03113cd04947736d
appnexus.com, 4052, RESELLER
openx.com, 540031703, RESELLER, 6a698e2ec38604c6
emxdgt.com, 476, DIRECT, 1e1d41537f7cad7f
districtm.io, 101568, DIRECT, 3fd707be9c4527c3
google.com, pub-9685734445476814, RESELLER, f08c47fec0942fa0
gumgum.com, 13504, RESELLER, ffdef49475d318a9
33across.com, 0013300001r0t9mAAA, RESELLER
appnexus.com, 1942, RESELLER, f5ab79cb980f11d1
appnexus.com, 2758, RESELLER, f5ab79cb980f11d1
appnexus.com, 7597, RESELLER, f5ab79cb980f11d1
bidtellect.com, 1407, RESELLER, 1c34aa2d85d45e93
contextweb.com, 558355, RESELLER
emxdgt.com, 326, RESELLER, 1e1d41537f7cad7f
google.com, pub-3848273848634341, RESELLER, f08c47fec0942fa0
openx.com, 537149485, RESELLER, 6a698e2ec38604c6
pubmatic.com, 157897, RESELLER, 5d62403b186f2ace
rhythmone.com, 2439829435, RESELLER
rhythmone.com, 78519861, RESELLER
spotx.tv, 147949, RESELLER, 7842df1d2fe2db34
spotxchange.com, 147949, RESELLER, 7842df1d2fe2db34
gumgum.com, 13418, RESELLER, ffdef49475d318a9
contextweb.com, 558355, RESELLER, 89ff185a4c4e857c
criteo.com, 109412, DIRECT, 9fac4a4a87c2a44f
lkqd.com, 470, RESELLER, 59c49fa9598a0117
lkqd.net, 470, RESELLER, 59c49fa9598a0117
outbrain.com, 01a755b08c8c22b15d46a8b753ab6955d4, RESELLER
outbrain.com, 01a755b08c8c22b15d46a8b753ab6955d4, DIRECT
pubmatic.com, 50758, RESELLER, 5d62403b186f2ace
rhythmone.com, 78519861, RESELLER, a670c89d4a324e47
rhythmone.com, 2439829435, RESELLER, a670c89d4a324e47
indexexchange.com, 189355, DIRECT, 50b1c356f2c5c8fc
lockerdome.com, 11124851570367232, RESELLER
nobid.io, 22030211722, DIRECT
google.com, pub-1835489473992347, DIRECT, f08c47fec0942fa0
google.com, pub-1789253751882305, DIRECT, f08c47fec0942fa0
appnexus.com, 11429, DIRECT
rubiconproject.com, 13702, DIRECT
indexexchange.com, 185104, DIRECT
pubmatic.com, 157898, DIRECT, 5d62403b186f2ace
sovrn.com, 273657, DIRECT, fafdf38b16bf6b2b
lijit.com, 273657, DIRECT, fafdf38b16bf6b2b
adtech.com, 10109, DIRECT
aolcloud.net, 10109, DIRECT
openx.com, 540650310, DIRECT, 6a698e2ec38604c6
gumgum.com, 13926, DIRECT, ffdef49475d318a9
33across.com, 0010b00002Mq2FYAAZ, DIRECT, bbea06d9c4d2853c
sonobi.com, bc2afab5f7, DIRECT, d1a215d9eb5aee9e
revcontent.com, 124709, DIRECT
my6sense.com, 9732, RESELLER
criteo.com, 7822, RESELLER
advertising.com, 28246, RESELLER
onetag.com, 5a09b3fc9b5bfc0, DIRECT
openx.com, 537127577, RESELLER, 6a698e2ec38604c6
appnexus.com, 2530, RESELLER, f5ab79cb980f11d1
pubmatic.com, 79136, RESELLER, 5d62403b186f2ace
rhythmone.com,1114124056,RESELLER,a670c89d4a324e47
video.unrulymedia.com, 1114124056, RESELLER
rtk.io, 559, RESELLER
districtm.io, 100808, RESELLER, 3fd707be9c4527c3
rubiconproject.com, 17790, RESELLER, 0bfd66d529a55807
rubiconproject.com, 19984, RESELLER, 0bfd66d529a55807
sharethrough.com, 7e74f570, DIRECT, d53b998a7bd4ecd2
indexexchange.com, 186046, RESELLER
spotxchange.com, 212457, RESELLER
spotx.tv, 212457, RESELLER
pubmatic.com, 156557, RESELLER
pubmatic.com, 158723, RESELLER, 5d62403b186f2ace
rubiconproject.com, 18694, RESELLER, 0bfd66d529a55807
openx.com, 540274407, RESELLER, 6a698e2ec38604c6
33across.com, 0013300001kQj2HAAS, RESELLER, bbea06d9c4d2853c
sonobi.com, cbc69701ce, DIRECT, d1a215d9eb5aee9e
adtech.com,10363,RESELLER
aolcloud.net,10363,RESELLER
synacor.com, 82332, DIRECT, e108f11b2cdf7d5b
advertising.com, 19623, RESELLER 
indexexchange.com, 183965, RESELLER, 50b1c356f2c5c8fc 
pubmatic.com, 156084, RESELLER, 5d62403b186f2ace
pubmatic.com, 156325, RESELLER, 5d62403b186f2ace 
pubmatic.com, 156458, RESELLER, 5d62403b186f2ace 
rubiconproject.com, 18222, RESELLER, 0bfd66d529a55807
appnexus.com, 9316, RESELLER, f5ab79cb980f11d1
districtm.io, 101769, RESELLER, 3fd707be9c4527c3 
improvedigital.com, 1669, RESELLER
indexexchange.com, 191740, RESELLER, 50b1c356f2c5c8fc
themediagrid.com, P5JONV, RESELLER, 35d5010d7789b49d 
onetag.com, 572a470226457b8, RESELLER 
pubmatic.com, 156344, RESELLER, 5d62403b186f2ace 
advertising.com, 28605, RESELLER 
appnexus.com, 6849, RESELLER, f5ab79cb980f11d1 
indexexchange.com, 182257, RESELLER, 50b1c356f2c5c8fc 
pubmatic.com, 159277, RESELLER, 5d62403b186f2ace 
rhythmone.com, 905992537, RESELLER, a670c89d4a324e47 
rubiconproject.com, 15268, RESELLER, 0bfd66d529a55807 
spotx.tv, 285547, RESELLER, 7842df1d2fe2db34 
spotxchange.com, 285547, RESELLER, 7842df1d2fe2db34 
video.unrulymedia.com, 905992537, RESELLER, a670c89d4a324e47 
rubiconproject.com, 13344, RESELLER, 0bfd66d529a55807 
spotx.tv, 94794, RESELLER, 7842df1d2fe2db34 
spotxchange.com, 94794, RESELLER, 7842df1d2fe2db34 
aralego.com, par-488A3E6BD8D997D0ED8B3BD34D8BA4B, RESELLER
ucfunnel.com, par-488A3E6BD8D997D0ED8B3BD34D8BA4B, RESELLER
pubnx.com, 337-1, RESELLER, 8728b7e97e589da4 
adtech.com, 12094, RESELLER # 33 Across
gumgum.com, 13318, RESELLER, ffdef49475d318a9
appnexus.com, 4052, RESELLER, f5ab79cb980f11d1
conversantmedia.com, 20923, RESELLER
openx.com, 540401713, RESELLER, 6a698e2ec38604c6 
advertising.com, 8603, RESELLER 
aol.com, 53392, RESELLER 
freewheel.tv, 799841, RESELLER 
freewheel.tv, 799921, RESELLER
pubmatic.com, 156307, RESELLER, 5d62403b186f2ace
rhythmone.com, 1166984029, RESELLER, a670c89d4a324e47
spotx.tv, 71451, RESELLER, 7842df1d2fe2db34 
spotxchange.com, 71451, RESELLER, 7842df1d2fe2db34 
tremorhub.com, z87wm, RESELLER, 1a4e959a1b50034a 
yahoo.com, 55317, RESELLER
undertone.com, 3989, DIRECT
appnexus.com, 2234, RESELLER 
openx.com, 537153564, RESELLER, 6a698e2ec38604c6
rubiconproject.com, 22412, RESELLER, 0bfd66d529a55807
advertising.com, 28650, RESELLER

# Barons Media
google.com, pub-2224625513254808, RESELLER, f08c47fec0942fa0
google.com, pub-3883055527414806, RESELLER, f08c47fec0942fa0
rubiconproject.com, 11618, RESELLER, 0bfd66d529a55807
tremorhub.com, 0whmr, RESELLER, 1a4e959a1b50034a
lkqd.com, 108, RESELLER, 59c49fa9598a0117
lkqd.net, 108, RESELLER, 59c49fa9598a0117
beachfront.com, 13166, RESELLER, e2541279e8e2ca4d

#REMOVED
Outbrain
Synacor Media
J Carter Marketing
Division-D
Blockthrough
Oath
Livestream
FreeWheel
